0.000000 99995.156250 5.000000 0.000000 0.000000 0.000000 0.000000
0.142857 99995.156250 5.000000 0.000000 0.000000 0.000000 0.000000
0.285714 99995.156250 5.000000 0.000000 0.000000 0.000000 0.000000
0.428571 99995.156250 5.000000 0.000000 0.000000 0.000000 0.000000
0.571429 99995.156250 5.000000 0.000000 0.000000 0.000000 0.000000
0.714286 99995.156250 1.110000 2.300000 1.590000 0.000000 0.000000
0.857143 99995.156250 0.975000 2.380000 1.650000 0.000000 0.000000
1.000000 99995.156250 0.830000 2.475000 1.700000 0.000000 0.000000
1.142857 99995.140625 0.740000 2.525000 1.745000 0.000000 0.000000
1.285714 99995.140625 0.020000 0.695000 0.415000 0.000000 3.890000
1.428571 99995.140625 0.020000 0.615000 0.355000 0.000000 4.030000
1.571429 99995.140625 0.020000 0.520000 0.305000 0.000000 4.175000
1.714286 99995.140625 0.015000 0.475000 0.260000 0.000000 4.270000
1.857143 99995.140625 0.015000 0.005000 0.000000 0.000000 5.000000
2.000000 99995.117188 0.015000 0.010000 0.000000 0.000000 5.000000
2.142857 99995.062500 0.060000 0.015000 0.005000 0.000000 5.000000
2.285714 99995.023438 0.110000 0.010000 0.005000 0.000000 5.005000
2.428571 99994.937500 0.175000 0.010000 0.005000 0.000000 5.005000
2.571429 99994.843750 0.290000 0.005000 0.005000 0.000000 5.010000
2.714286 99994.718750 0.395000 0.000000 0.000000 0.000000 5.020000
2.857143 99994.656250 0.465000 0.005000 0.000000 0.000000 5.020000
3.000000 99994.562500 0.500000 0.025000 0.035000 0.000000 5.020000
3.142857 99994.476562 0.525000 0.065000 0.045000 0.000000 5.020000
3.285714 99994.421875 0.520000 0.095000 0.080000 0.000000 5.020000
3.428571 99994.359375 0.475000 0.160000 0.125000 0.000000 5.025000
3.571429 99994.296875 0.425000 0.200000 0.135000 0.000000 5.080000
3.714286 99994.257812 0.385000 0.205000 0.155000 0.000000 5.130000
3.857143 99994.218750 0.340000 0.220000 0.165000 0.000000 5.195000
4.000000 99994.156250 0.320000 0.185000 0.160000 0.000000 5.310000
4.142857 99994.117188 0.305000 0.160000 0.140000 0.000000 5.415000
4.285714 99994.078125 0.285000 0.150000 0.145000 0.000000 5.490000
4.428571 99994.039062 0.260000 0.120000 0.140000 0.000000 5.580000
4.571429 99994.023438 0.240000 0.105000 0.115000 0.000000 5.655000
4.714286 99994.000000 0.230000 0.100000 0.105000 0.000000 5.715000
4.857143 99993.937500 0.225000 0.100000 0.090000 0.000000 5.785000
5.000000 99993.921875 0.210000 0.105000 0.075000 0.000000 5.840000
5.142857 99993.882812 0.200000 0.120000 0.075000 0.000000 5.875000
5.285714 99993.796875 0.235000 0.110000 0.070000 0.000000 5.920000
5.428571 99993.742188 0.290000 0.085000 0.055000 0.000000 5.975000
5.571429 99993.656250 0.335000 0.075000 0.055000 0.000000 6.020000
5.714286 99993.578125 0.360000 0.055000 0.075000 0.000000 6.070000
5.857143 99993.523438 0.400000 0.055000 0.075000 0.000000 6.100000
6.000000 99993.421875 0.445000 0.065000 0.090000 0.000000 6.115000
6.142857 99993.343750 0.460000 0.090000 0.095000 0.000000 6.150000
6.285714 99993.257812 0.485000 0.125000 0.080000 0.000000 6.200000
6.428571 99993.156250 0.490000 0.160000 0.095000 0.000000 6.230000
6.571429 99993.078125 0.500000 0.200000 0.090000 0.000000 6.270000
6.714286 99993.000000 0.505000 0.215000 0.080000 0.000000 6.335000
6.857143 99992.960938 0.460000 0.220000 0.090000 0.000000 6.405000
7.000000 99992.921875 0.435000 0.215000 0.095000 0.000000 6.485000
7.142857 99992.859375 0.395000 0.220000 0.110000 0.000000 6.560000
7.285714 99992.820312 0.355000 0.230000 0.115000 0.000000 6.630000
7.428571 99992.742188 0.350000 0.215000 0.130000 0.000000 6.715000
7.571429 99992.679688 0.325000 0.220000 0.120000 0.000000 6.795000
7.714286 99992.617188 0.340000 0.180000 0.105000 0.000000 6.890000
7.857143 99992.562500 0.345000 0.145000 0.110000 0.000000 6.975000
8.000000 99992.523438 0.345000 0.115000 0.110000 0.000000 7.060000
8.142857 99992.437500 0.375000 0.075000 0.120000 0.000000 7.135000
8.285714 99992.359375 0.370000 0.105000 0.130000 0.000000 7.175000
8.428571 99992.296875 0.380000 0.120000 0.110000 0.000000 7.230000
8.571429 99992.242188 0.380000 0.140000 0.090000 0.000000 7.285000
8.714286 99992.140625 0.420000 0.160000 0.085000 0.000000 7.330000
8.857143 99992.101562 0.420000 0.130000 0.090000 0.000000 7.410000
9.000000 99992.023438 0.410000 0.150000 0.095000 0.000000 7.460000
9.142857 99991.921875 0.445000 0.165000 0.100000 0.000000 7.515000
9.285714 99991.843750 0.465000 0.165000 0.100000 0.000000 7.575000
9.428571 99991.742188 0.510000 0.160000 0.105000 0.000000 7.630000
9.571429 99991.617188 0.520000 0.145000 0.145000 0.000000 7.705000
9.714286 99991.539062 0.560000 0.135000 0.135000 0.000000 7.780000
9.857143 99991.460938 0.570000 0.150000 0.125000 0.000000 7.840000
10.000000 99991.382812 0.540000 0.185000 0.145000 0.000000 7.895000
10.142857 99991.296875 0.540000 0.190000 0.120000 0.000000 7.995000
10.285714 99991.242188 0.500000 0.215000 0.140000 0.000000 8.050000
10.428571 99991.140625 0.495000 0.240000 0.160000 0.000000 8.115000
10.571429 99991.062500 0.480000 0.225000 0.160000 0.000000 8.225000
10.714286 99990.976562 0.485000 0.235000 0.145000 0.000000 8.305000
10.857143 99990.898438 0.470000 0.225000 0.135000 0.000000 8.405000
11.000000 99990.796875 0.490000 0.200000 0.130000 0.000000 8.515000
11.142857 99990.718750 0.520000 0.185000 0.110000 0.000000 8.610000
11.285714 99990.640625 0.495000 0.215000 0.110000 0.000000 8.685000
11.428571 99990.539062 0.520000 0.210000 0.115000 0.000000 8.765000
11.571429 99990.437500 0.540000 0.195000 0.130000 0.000000 8.845000
11.714286 99990.343750 0.560000 0.200000 0.130000 0.000000 8.905000
11.857143 99990.218750 0.595000 0.165000 0.160000 0.000000 9.010000
12.000000 99990.101562 0.610000 0.160000 0.175000 0.000000 9.090000
12.142857 99990.023438 0.625000 0.170000 0.165000 0.000000 9.170000
12.285714 99989.898438 0.635000 0.185000 0.190000 0.000000 9.235000
12.428571 99989.781250 0.660000 0.180000 0.195000 0.000000 9.335000
12.571429 99989.679688 0.675000 0.200000 0.170000 0.000000 9.425000
12.714286 99989.562500 0.660000 0.215000 0.210000 0.000000 9.505000
12.857143 99989.421875 0.680000 0.230000 0.195000 0.000000 9.610000
13.000000 99989.359375 0.650000 0.245000 0.175000 0.000000 9.710000
13.142857 99989.257812 0.630000 0.255000 0.195000 0.000000 9.795000
13.285714 99989.203125 0.575000 0.285000 0.155000 0.000000 9.930000
13.428571 99989.101562 0.570000 0.315000 0.120000 0.000000 10.035000
13.571429 99989.000000 0.560000 0.300000 0.160000 0.000000 10.130000
13.714286 99988.898438 0.530000 0.315000 0.155000 0.000000 10.245000
13.857143 99988.796875 0.555000 0.275000 0.135000 0.000000 10.370000
14.000000 99988.703125 0.560000 0.225000 0.180000 0.000000 10.470000
14.142857 99988.617188 0.575000 0.220000 0.135000 0.000000 10.590000
14.285714 99988.523438 0.585000 0.200000 0.125000 0.000000 10.715000
14.428571 99988.382812 0.610000 0.215000 0.155000 0.000000 10.780000
14.571429 99988.281250 0.620000 0.225000 0.145000 0.000000 10.875000
14.714286 99988.179688 0.635000 0.245000 0.145000 0.000000 10.945000
14.857143 99988.062500 0.645000 0.215000 0.180000 0.000000 11.040000
15.000000 99987.960938 0.660000 0.210000 0.160000 0.000000 11.150000
15.142857 99987.859375 0.665000 0.225000 0.155000 0.000000 11.245000
15.285714 99987.781250 0.610000 0.235000 0.190000 0.000000 11.335000
15.428571 99987.640625 0.645000 0.265000 0.165000 0.000000 11.435000
15.571429 99987.523438 0.650000 0.255000 0.195000 0.000000 11.520000
15.714286 99987.421875 0.635000 0.245000 0.210000 0.000000 11.625000
15.857143 99987.257812 0.700000 0.225000 0.195000 0.000000 11.760000
16.000000 99987.117188 0.725000 0.245000 0.180000 0.000000 11.865000
16.142857 99987.000000 0.770000 0.235000 0.165000 0.000000 11.970000
