0 99995 5 0 0 0 0
1 99995 5 0 0 0 0
2 99995 5 0 0 0 0
3 99995 5 0 0 0 0
4 99995 5 0 0 0 0
5 99995 1 2 2 0 0
6 99995 1 2 2 0 0
7 99995 1 2 2 0 0
8 99995 1 2 2 0 0
9 99995 0 0 1 0 4
10 99995 0 0 1 0 4
11 99995 0 0 1 0 4
12 99995 0 0 1 0 4
13 99995 0 0 0 0 5
14 99995 0 0 0 0 5
15 99995 0 0 0 0 5
16 99995 0 0 0 0 5
17 99994 1 0 0 0 5
18 99992 3 0 0 0 5
19 99992 3 0 0 0 5
20 99990 5 0 0 0 5
21 99988 7 0 0 0 5
22 99988 7 0 0 0 5
23 99988 6 1 0 0 5
24 99988 4 2 1 0 5
25 99988 4 2 1 0 5
26 99987 3 4 1 0 5
27 99987 1 4 2 0 6
28 99987 1 3 1 0 8
29 99986 2 3 1 0 8
30 99984 4 1 1 0 10
31 99984 4 0 0 0 12
32 99984 3 1 0 0 12
33 99984 3 1 0 0 12
34 99984 3 1 0 0 12
35 99984 2 2 0 0 12
36 99983 1 3 0 0 13
37 99982 2 3 0 0 13
38 99981 3 3 0 0 13
39 99981 3 2 0 0 14
40 99980 4 0 0 0 16
41 99979 5 0 0 0 16
42 99979 4 0 1 0 16
43 99979 3 1 1 0 16
44 99979 2 2 1 0 16
45 99979 2 2 1 0 16
46 99978 2 2 1 0 17
47 99978 1 2 1 0 18
48 99978 1 1 1 0 19
49 99978 1 1 1 0 19
50 99978 1 1 0 0 20
51 99978 1 0 0 0 21
52 99977 1 1 0 0 21
53 99977 1 1 0 0 21
54 99976 2 1 0 0 21
55 99976 2 1 0 0 21
56 99975 3 0 0 0 22
57 99975 3 0 0 0 22
58 99974 3 1 0 0 22
59 99974 3 1 0 0 22
60 99974 2 1 1 0 22
61 99974 2 1 1 0 22
62 99974 1 1 1 0 23
63 99974 1 1 1 0 23
64 99973 1 2 0 0 24
65 99973 1 2 0 0 24
66 99973 1 1 0 0 25
67 99972 2 1 0 0 25
68 99971 3 0 0 0 26
69 99971 3 0 0 0 26
70 99971 2 1 0 0 26
71 99971 2 1 0 0 26
72 99971 2 1 0 0 26
73 99971 1 1 1 0 26
74 99970 1 1 1 0 27
75 99970 1 1 1 0 27
76 99969 2 1 1 0 27
77 99968 3 1 0 0 28
78 99968 3 0 0 0 29
79 99968 3 0 0 0 29
80 99968 2 1 0 0 29
81 99968 2 1 0 0 29
82 99967 2 2 0 0 29
83 99966 2 2 1 0 29
84 99965 3 1 1 0 30
85 99964 4 1 1 0 30
86 99961 7 0 1 0 31
87 99960 8 0 0 0 32
88 99960 7 1 0 0 32
89 99958 8 1 1 0 32
90 99957 8 1 2 0 32
91 99957 7 2 2 0 32
92 99957 4 2 4 0 33
93 99956 4 3 3 0 34
94 99955 5 3 2 0 35
95 99955 3 3 3 0 36
96 99954 3 2 2 0 39
97 99953 4 1 2 0 40
98 99953 4 1 2 0 40
99 99953 3 0 2 0 42
100 99952 3 1 1 0 43
101 99951 4 1 1 0 43
102 99950 4 1 2 0 43
103 99949 4 1 2 0 44
104 99947 6 0 2 0 45
105 99945 8 0 2 0 45
106 99944 8 1 1 0 46
107 99943 8 1 1 0 47
108 99941 9 2 1 0 47
109 99938 11 3 1 0 47
110 99935 12 2 3 0 48
111 99934 11 4 2 0 49
112 99934 10 3 3 0 50
113 99933 10 3 3 0 51
114 99933 8 4 2 0 53
115 99929 9 4 3 0 55
116 99927 8 6 3 0 56
117 99927 7 6 3 0 57
118 99926 8 5 2 0 59
119 99925 8 3 2 0 62
120 99924 9 1 1 0 65
121 99921 8 3 2 0 66
122 99918 9 5 2 0 66
123 99915 12 5 1 0 67
124 99915 11 5 2 0 67
125 99913 12 3 1 0 71
126 99913 11 2 1 0 73
127 99911 10 3 3 0 73
128 99908 10 5 3 0 74
129 99905 10 7 3 0 75
130 99904 11 6 3 0 76
131 99904 9 6 2 0 79
132 99901 12 4 1 0 82
133 99898 13 3 1 0 85
134 99895 13 5 2 0 85
135 99892 13 6 2 0 87
136 99890 14 7 2 0 87
137 99887 17 5 2 0 89
138 99887 14 5 2 0 92
139 99886 12 4 3 0 95
140 99883 12 6 3 0 96
141 99880 12 7 5 0 96
142 99877 13 7 4 0 99
143 99875 12 8 3 0 102
144 99874 13 5 3 0 105
145 99872 14 5 1 0 108
146 99868 15 6 1 0 110
147 99867 13 7 0 0 113
148 99865 12 9 1 0 113
149 99861 14 9 2 0 114
150 99859 15 6 3 0 117
151 99857 15 5 3 0 120
152 99852 16 4 5 0 123
153 99846 21 3 5 0 125
154 99843 22 3 6 0 126
155 99839 22 4 7 0 128
156 99835 24 4 5 0 132
157 99833 24 5 5 0 133
158 99827 25 9 4 0 135
159 99822 24 10 5 0 139
160 99822 21 11 5 0 141
161 99820 19 11 7 0 143
162 99819 16 8 9 0 148
163 99814 19 5 8 0 154
164 99806 21 9 7 0 157
165 99800 22 12 5 0 161
166 99793 29 11 2 0 165
167 99789 31 11 2 0 167
168 99783 36 6 2 0 173
169 99779 35 5 3 0 178
170 99771 35 12 4 0 178
171 99765 35 15 5 0 180
172 99757 36 18 8 0 181
173 99750 39 19 6 0 186
174 99739 44 14 9 0 194
175 99736 43 12 9 0 200
176 99732 39 12 10 0 207
177 99727 38 11 13 0 211
178 99722 35 14 12 0 217
179 99719 31 16 13 0 221
180 99714 25 22 10 0 229
181 99709 27 22 7 0 235
182 99702 30 19 6 0 243
183 99688 39 19 4 0 250
184 99679 43 12 5 0 261
185 99669 50 11 6 0 264
186 99661 53 12 6 0 268
187 99657 52 11 7 0 273
188 99652 50 11 9 0 278
189 99641 47 17 14 0 281
190 99633 46 19 16 0 286
191 99621 48 21 19 0 291
192 99604 57 22 19 0 298
193 99593 64 16 15 0 312
194 99582 70 13 14 0 321
195 99576 65 14 14 0 331
196 99560 73 16 12 0 339
197 99548 73 21 15 0 343
198 99541 63 29 19 0 348
199 99532 61 31 17 0 359
200 99524 58 33 18 0 367
201 99519 57 32 13 0 379
202 99511 49 33 11 0 396
203 99508 40 34 11 0 407
204 99504 37 29 12 0 418
205 99497 35 31 13 0 424
206 99489 35 25 11 0 440
207 99479 40 18 11 0 452
208 99469 42 20 10 0 459
209 99460 48 15 9 0 468
210 99457 47 12 8 0 476
211 99451 46 17 5 0 481
212 99449 40 16 6 0 489
213 99444 35 17 12 0 492
214 99436 33 19 16 0 496
215 99430 30 15 22 0 503
216 99424 33 13 19 0 511
217 99422 29 12 16 0 521
218 99416 33 10 10 0 531
219 99414 30 12 4 0 540
220 99410 26 17 4 0 543
221 99406 24 17 4 0 549
222 99404 20 17 8 0 551
223 99401 21 13 9 0 556
224 99395 21 11 9 0 564
225 99393 21 9 7 0 570
226 99385 25 9 5 0 576
227 99378 28 11 5 0 578
228 99374 30 7 5 0 584
229 99367 34 6 7 0 586
230 99363 32 7 8 0 590
231 99361 32 6 7 0 594
232 99358 27 7 12 0 596
233 99353 25 11 12 0 599
234 99353 21 10 11 0 605
235 99351 16 10 16 0 607
236 99348 15 9 13 0 615
237 99345 16 6 11 0 622
238 99342 16 6 10 0 626
239 99339 14 6 8 0 633
240 99336 17 5 5 0 637
241 99334 17 6 4 0 639
242 99330 18 7 3 0 642
243 99327 18 6 2 0 647
244 99326 16 9 2 0 647
245 99324 15 9 3 0 649
246 99321 15 8 4 0 652
247 99318 16 8 3 0 655
248 99313 17 7 5 0 658
249 99312 15 6 6 0 661
250 99308 18 5 5 0 664
251 99305 19 5 5 0 666
252 99301 20 5 4 0 670
253 99300 18 6 3 0 673
254 99298 15 8 5 0 674
255 99297 15 8 4 0 676
256 99293 15 8 5 0 679
257 99290 15 8 5 0 682
258 99287 14 8 4 0 687
259 99287 13 8 4 0 688
260 99286 12 7 3 0 692
261 99286 11 5 3 0 695
262 99286 7 4 4 0 699
263 99286 4 5 5 0 700
264 99284 3 7 4 0 702
265 99283 4 7 3 0 703
266 99283 3 6 1 0 707
267 99283 3 4 0 0 710
268 99278 8 1 0 0 713
269 99277 9 1 0 0 713
270 99276 8 2 0 0 714
271 99276 7 2 1 0 714
272 99276 7 2 1 0 714
273 99274 9 2 1 0 714
274 99274 4 3 3 0 716
275 99271 6 3 3 0 717
276 99270 6 4 3 0 717
277 99268 8 4 3 0 717
278 99268 8 1 1 0 722
279 99268 6 2 1 0 723
280 99267 7 1 1 0 724
281 99267 4 4 1 0 724
282 99267 3 5 1 0 724
283 99266 2 5 1 0 726
284 99266 2 5 1 0 726
285 99265 3 2 1 0 729
286 99263 4 1 2 0 730
287 99261 6 0 1 0 732
288 99260 7 0 1 0 732
289 99260 6 1 1 0 732
290 99258 8 1 0 0 733
291 99257 8 1 1 0 733
292 99256 7 2 2 0 733
293 99254 7 1 4 0 734
294 99253 7 1 5 0 734
295 99250 10 1 4 0 735
296 99249 9 2 3 0 737
297 99248 9 2 2 0 739
298 99247 9 2 2 0 740
299 99246 8 3 3 0 740
300 99246 7 2 3 0 742
301 99246 4 2 5 0 743
302 99245 4 3 4 0 744
303 99245 3 3 3 0 746
304 99244 3 2 4 0 747
305 99242 4 3 1 0 750
306 99242 4 2 1 0 751
307 99239 7 1 1 0 752
308 99239 6 2 0 0 753
309 99237 8 1 0 0 754
310 99236 8 1 1 0 754
311 99236 6 2 2 0 754
312 99236 6 1 2 0 755
313 99236 3 2 4 0 755
314 99234 5 2 3 0 756
315 99234 3 2 3 0 758
316 99233 3 3 3 0 758
317 99233 3 2 1 0 761
318 99233 3 2 1 0 761
319 99233 3 1 0 0 763
320 99233 1 1 1 0 764
321 99232 2 1 1 0 764
322 99232 1 1 2 0 764
323 99232 1 1 2 0 764
324 99232 1 0 1 0 766
325 99231 2 0 1 0 766
326 99230 3 0 0 0 767
327 99228 4 1 0 0 767
328 99228 4 1 0 0 767
329 99228 4 1 0 0 767
330 99227 5 1 0 0 767
331 99227 4 1 0 0 768
332 99226 4 2 0 0 768
333 99225 3 3 1 0 768
334 99225 3 3 1 0 768
335 99225 3 2 1 0 769
336 99225 2 1 2 0 770
337 99223 4 0 1 0 772
338 99222 4 0 2 0 772
339 99221 4 1 2 0 772
340 99221 4 1 1 0 773
341 99221 4 1 1 0 773
342 99221 4 1 0 0 774
343 99221 2 0 2 0 775
344 99221 1 1 2 0 775
345 99221 0 2 2 0 775
346 99221 0 2 2 0 775
347 99221 0 2 0 0 777
348 99221 0 1 0 0 778
349 99221 0 0 0 0 779
350 99220 1 0 0 0 779
351 99220 1 0 0 0 779
352 99220 1 0 0 0 779
353 99219 2 0 0 0 779
354 99219 2 0 0 0 779
355 99219 2 0 0 0 779
356 99219 1 0 1 0 779
357 99219 1 0 1 0 779
358 99218 2 0 1 0 779
359 99218 1 0 2 0 779
360 99218 1 0 1 0 780
361 99218 1 0 1 0 780
362 99218 1 0 1 0 780
363 99218 1 0 0 0 781
364 99218 0 1 0 0 781
365 99218 0 1 0 0 781
366 99218 0 1 0 0 781
367 99218 0 1 0 0 781
368 99218 0 0 0 0 782
369 99218 0 0 0 0 782
370 99218 0 0 0 0 782
371 99218 0 0 0 0 782
372 99218 0 0 0 0 782
373 99218 0 0 0 0 782
374 99218 0 0 0 0 782
375 99218 0 0 0 0 782
376 99217 1 0 0 0 782
377 99217 1 0 0 0 782
378 99217 1 0 0 0 782
379 99217 1 0 0 0 782
380 99217 1 0 0 0 782
381 99217 1 0 0 0 782
382 99217 0 0 1 0 782
383 99217 0 0 1 0 782
384 99217 0 0 1 0 782
385 99217 0 0 1 0 782
386 99217 0 0 0 0 783
387 99217 0 0 0 0 783
388 99217 0 0 0 0 783
389 99217 0 0 0 0 783
390 99217 0 0 0 0 783
391 99217 0 0 0 0 783
392 99217 0 0 0 0 783
393 99217 0 0 0 0 783
394 99217 0 0 0 0 783
395 99217 0 0 0 0 783
396 99217 0 0 0 0 783
397 99217 0 0 0 0 783
398 99217 0 0 0 0 783
399 99217 0 0 0 0 783
400 99217 0 0 0 0 783
401 99217 0 0 0 0 783
402 99217 0 0 0 0 783
403 99217 0 0 0 0 783
404 99217 0 0 0 0 783
405 99217 0 0 0 0 783
406 99217 0 0 0 0 783
407 99217 0 0 0 0 783
408 99217 0 0 0 0 783
409 99217 0 0 0 0 783
410 99217 0 0 0 0 783
411 99217 0 0 0 0 783
412 99217 0 0 0 0 783
413 99217 0 0 0 0 783
414 99217 0 0 0 0 783
415 99217 0 0 0 0 783
416 99217 0 0 0 0 783
417 99217 0 0 0 0 783
418 99217 0 0 0 0 783
419 99217 0 0 0 0 783
420 99217 0 0 0 0 783
421 99217 0 0 0 0 783
422 99217 0 0 0 0 783
423 99217 0 0 0 0 783
424 99217 0 0 0 0 783
425 99217 0 0 0 0 783
426 99217 0 0 0 0 783
427 99217 0 0 0 0 783
428 99217 0 0 0 0 783
429 99217 0 0 0 0 783
430 99217 0 0 0 0 783
431 99217 0 0 0 0 783
432 99217 0 0 0 0 783
433 99217 0 0 0 0 783
434 99217 0 0 0 0 783
435 99217 0 0 0 0 783
436 99217 0 0 0 0 783
437 99217 0 0 0 0 783
438 99217 0 0 0 0 783
439 99217 0 0 0 0 783
440 99217 0 0 0 0 783
441 99217 0 0 0 0 783
442 99217 0 0 0 0 783
443 99217 0 0 0 0 783
444 99217 0 0 0 0 783
445 99217 0 0 0 0 783
446 99217 0 0 0 0 783
447 99217 0 0 0 0 783
448 99217 0 0 0 0 783
449 99217 0 0 0 0 783
450 99217 0 0 0 0 783
451 99217 0 0 0 0 783
452 99217 0 0 0 0 783
453 99217 0 0 0 0 783
454 99217 0 0 0 0 783
455 99217 0 0 0 0 783
456 99217 0 0 0 0 783
457 99217 0 0 0 0 783
458 99217 0 0 0 0 783
459 99217 0 0 0 0 783
460 99217 0 0 0 0 783
461 99217 0 0 0 0 783
462 99217 0 0 0 0 783
463 99217 0 0 0 0 783
464 99217 0 0 0 0 783
465 99217 0 0 0 0 783
466 99217 0 0 0 0 783
467 99217 0 0 0 0 783
468 99217 0 0 0 0 783
469 99217 0 0 0 0 783
470 99217 0 0 0 0 783
471 99217 0 0 0 0 783
472 99217 0 0 0 0 783
473 99217 0 0 0 0 783
474 99217 0 0 0 0 783
475 99217 0 0 0 0 783
476 99217 0 0 0 0 783
477 99217 0 0 0 0 783
478 99217 0 0 0 0 783
479 99217 0 0 0 0 783
480 99217 0 0 0 0 783
481 99217 0 0 0 0 783
482 99217 0 0 0 0 783
483 99217 0 0 0 0 783
484 99217 0 0 0 0 783
485 99217 0 0 0 0 783
486 99217 0 0 0 0 783
487 99217 0 0 0 0 783
488 99217 0 0 0 0 783
489 99217 0 0 0 0 783
490 99217 0 0 0 0 783
491 99217 0 0 0 0 783
492 99217 0 0 0 0 783
493 99217 0 0 0 0 783
494 99217 0 0 0 0 783
495 99217 0 0 0 0 783
496 99217 0 0 0 0 783
497 99217 0 0 0 0 783
498 99217 0 0 0 0 783
499 99217 0 0 0 0 783
500 99217 0 0 0 0 783
501 99217 0 0 0 0 783
502 99217 0 0 0 0 783
503 99217 0 0 0 0 783
504 99217 0 0 0 0 783
505 99217 0 0 0 0 783
506 99217 0 0 0 0 783
507 99217 0 0 0 0 783
508 99217 0 0 0 0 783
509 99217 0 0 0 0 783
510 99217 0 0 0 0 783
511 99217 0 0 0 0 783
512 99217 0 0 0 0 783
513 99217 0 0 0 0 783
514 99217 0 0 0 0 783
515 99217 0 0 0 0 783
516 99217 0 0 0 0 783
517 99217 0 0 0 0 783
518 99217 0 0 0 0 783
519 99217 0 0 0 0 783
520 99217 0 0 0 0 783
521 99217 0 0 0 0 783
522 99217 0 0 0 0 783
523 99217 0 0 0 0 783
524 99217 0 0 0 0 783
525 99217 0 0 0 0 783
526 99217 0 0 0 0 783
527 99217 0 0 0 0 783
